APPEND: Start: 29311402625, End: 29321994042, Latency: 10591417 µs
GET: Start: 29311945417, End: 29322600250, Latency: 10654833 µs
GET: Start: 29312444958, End: 29324626833, Latency: 12181875 µs
GET: Start: 29314000292, End: 29326712167, Latency: 12711875 µs
GET: Start: 29313876500, End: 29327820167, Latency: 13943667 µs
APPEND: Start: 29322036875, End: 29332635458, Latency: 10598583 µs
APPEND: Start: 29322623792, End: 29333852667, Latency: 11228875 µs
GET: Start: 29324695917, End: 29335873167, Latency: 11177250 µs
APPEND: Start: 29326770167, End: 29337904708, Latency: 11134541 µs
APPEND: Start: 29327867792, End: 29338963833, Latency: 11096041 µs
APPEND: Start: 29332703333, End: 29343328750, Latency: 10625417 µs
APPEND: Start: 29333889667, End: 29345712625, Latency: 11822958 µs
GET: Start: 29335925583, End: 29346627042, Latency: 10701459 µs
APPEND: Start: 29337952875, End: 29348780958, Latency: 10828083 µs
GET: Start: 29338995917, End: 29350517792, Latency: 11521875 µs
GET: Start: 29343393250, End: 29354798125, Latency: 11404875 µs
GET: Start: 29345751042, End: 29356680417, Latency: 10929375 µs
GET: Start: 29346674042, End: 29357222125, Latency: 10548083 µs
GET: Start: 29348839375, End: 29359402583, Latency: 10563208 µs
APPEND: Start: 29350621625, End: 29361443417, Latency: 10821792 µs
GET: Start: 29354846375, End: 29365385083, Latency: 10538708 µs
APPEND: Start: 29356717292, End: 29367414583, Latency: 10697291 µs
APPEND: Start: 29357244917, End: 29368070833, Latency: 10825916 µs
APPEND: Start: 29359444625, End: 29370662542, Latency: 11217917 µs
APPEND: Start: 29361492875, End: 29372504375, Latency: 11011500 µs
GET: Start: 29365431625, End: 29376786292, Latency: 11354667 µs
APPEND: Start: 29368102000, End: 29378898792, Latency: 10796792 µs
GET: Start: 29367450167, End: 29379987125, Latency: 12536958 µs
GET: Start: 29371174250, End: 29382505125, Latency: 11330875 µs
GET: Start: 29372551000, End: 29384098208, Latency: 11547208 µs
GET: Start: 29376819333, End: 29387359792, Latency: 10540459 µs
GET: Start: 29378931542, End: 29389641750, Latency: 10710208 µs
GET: Start: 29380012250, End: 29391452208, Latency: 11439958 µs
GET: Start: 29382542625, End: 29393471792, Latency: 10929167 µs
GET: Start: 29384134333, End: 29394975333, Latency: 10841000 µs
APPEND: Start: 29387396833, End: 29397980917, Latency: 10584084 µs
APPEND: Start: 29389669917, End: 29400568708, Latency: 10898791 µs
APPEND: Start: 29391670292, End: 29402244083, Latency: 10573791 µs
APPEND: Start: 29393504250, End: 29404226708, Latency: 10722458 µs
GET: Start: 29395005458, End: 29406348625, Latency: 11343167 µs
APPEND: Start: 29398016167, End: 29408578625, Latency: 10562458 µs
GET: Start: 29400599625, End: 29411453750, Latency: 10854125 µs
GET: Start: 29402269208, End: 29412929125, Latency: 10659917 µs
GET: Start: 29404256250, End: 29415477125, Latency: 11220875 µs
GET: Start: 29406381042, End: 29417125875, Latency: 10744833 µs
GET: Start: 29408626000, End: 29420431458, Latency: 11805458 µs
GET: Start: 29411492333, End: 29422517875, Latency: 11025542 µs
APPEND: Start: 29412955417, End: 29424543750, Latency: 11588333 µs
GET: Start: 29415520792, End: 29426742250, Latency: 11221458 µs
GET: Start: 29417161833, End: 29428772542, Latency: 11610709 µs
GET: Start: 29420499958, End: 29431084167, Latency: 10584209 µs
APPEND: Start: 29422573792, End: 29433567667, Latency: 10993875 µs
APPEND: Start: 29424594042, End: 29435716958, Latency: 11122916 µs
APPEND: Start: 29426794083, End: 29437828250, Latency: 11034167 µs
GET: Start: 29428806250, End: 29440543208, Latency: 11736958 µs
APPEND: Start: 29431128667, End: 29442216917, Latency: 11088250 µs
APPEND: Start: 29433600917, End: 29444205542, Latency: 10604625 µs
GET: Start: 29435753417, End: 29446864333, Latency: 11110916 µs
GET: Start: 29437862417, End: 29449268375, Latency: 11405958 µs
GET: Start: 29440595333, End: 29451685500, Latency: 11090167 µs
APPEND: Start: 29442254792, End: 29453398583, Latency: 11143791 µs
APPEND: Start: 29444253542, End: 29455467208, Latency: 11213666 µs
GET: Start: 29446900208, End: 29457457167, Latency: 10556959 µs
GET: Start: 29449308042, End: 29459907042, Latency: 10599000 µs
GET: Start: 29451729125, End: 29462471333, Latency: 10742208 µs
GET: Start: 29453440292, End: 29464799292, Latency: 11359000 µs
GET: Start: 29455508333, End: 29466430333, Latency: 10922000 µs
GET: Start: 29457497500, End: 29468548000, Latency: 11050500 µs
APPEND: Start: 29459945375, End: 29470503250, Latency: 10557875 µs
GET: Start: 29462504958, End: 29473961750, Latency: 11456792 µs
APPEND: Start: 29464838833, End: 29475893917, Latency: 11055084 µs
GET: Start: 29466460333, End: 29477435708, Latency: 10975375 µs
GET: Start: 29468579333, End: 29479153917, Latency: 10574584 µs
APPEND: Start: 29470536208, End: 29481417083, Latency: 10880875 µs
GET: Start: 29474002417, End: 29484580500, Latency: 10578083 µs
APPEND: Start: 29476010958, End: 29486621792, Latency: 10610834 µs
GET: Start: 29477464667, End: 29488556583, Latency: 11091916 µs
APPEND: Start: 29479181292, End: 29490637958, Latency: 11456666 µs
APPEND: Start: 29481463375, End: 29492590667, Latency: 11127292 µs
GET: Start: 29484612875, End: 29495402000, Latency: 10789125 µs
GET: Start: 29486656083, End: 29497194000, Latency: 10537917 µs
APPEND: Start: 29488602250, End: 29499740958, Latency: 11138708 µs
GET: Start: 29490671708, End: 29501295417, Latency: 10623709 µs
APPEND: Start: 29492622542, End: 29503186542, Latency: 10564000 µs
GET: Start: 29495439542, End: 29506041583, Latency: 10602041 µs
APPEND: Start: 29497233000, End: 29508150417, Latency: 10917417 µs
GET: Start: 29499784958, End: 29510328750, Latency: 10543792 µs
GET: Start: 29501325000, End: 29512260042, Latency: 10935042 µs
APPEND: Start: 29503221875, End: 29513949500, Latency: 10727625 µs
APPEND: Start: 29506080333, End: 29516652500, Latency: 10572167 µs
GET: Start: 29508182417, End: 29518815000, Latency: 10632583 µs
GET: Start: 29510364458, End: 29520959458, Latency: 10595000 µs
APPEND: Start: 29512299917, End: 29523106083, Latency: 10806166 µs
APPEND: Start: 29513987458, End: 29524679542, Latency: 10692084 µs
APPEND: Start: 29516691917, End: 29527322167, Latency: 10630250 µs
APPEND: Start: 29518844375, End: 29529773125, Latency: 10928750 µs
GET: Start: 29520992958, End: 29531554167, Latency: 10561209 µs
APPEND: Start: 29523149042, End: 29533686875, Latency: 10537833 µs
GET: Start: 29524723625, End: 29535682208, Latency: 10958583 µs
APPEND: Start: 29527354333, End: 29537902417, Latency: 10548084 µs
GET: Start: 29529808833, End: 29540459875, Latency: 10651042 µs
APPEND: Start: 29531593667, End: 29542461750, Latency: 10868083 µs
GET: Start: 29533723583, End: 29544302542, Latency: 10578959 µs
APPEND: Start: 29535724833, End: 29546646417, Latency: 10921584 µs
APPEND: Start: 29537949250, End: 29548694292, Latency: 10745042 µs
GET: Start: 29540494583, End: 29551059792, Latency: 10565209 µs
APPEND: Start: 29542580292, End: 29553238625, Latency: 10658333 µs
GET: Start: 29544332000, End: 29555591708, Latency: 11259708 µs
GET: Start: 29546692083, End: 29557668292, Latency: 10976209 µs
GET: Start: 29548730125, End: 29559726875, Latency: 10996750 µs
APPEND: Start: 29551092750, End: 29561671833, Latency: 10579083 µs
GET: Start: 29553270375, End: 29563865000, Latency: 10594625 µs
GET: Start: 29555625417, End: 29566322208, Latency: 10696791 µs
GET: Start: 29557700500, End: 29568288000, Latency: 10587500 µs
APPEND: Start: 29559790042, End: 29570753042, Latency: 10963000 µs
GET: Start: 29561704083, End: 29572418417, Latency: 10714334 µs
APPEND: Start: 29563903500, End: 29574509708, Latency: 10606208 µs
APPEND: Start: 29566362000, End: 29576978708, Latency: 10616708 µs
GET: Start: 29568322333, End: 29579681958, Latency: 11359625 µs
APPEND: Start: 29570797333, End: 29581690000, Latency: 10892667 µs
APPEND: Start: 29572535917, End: 29583647167, Latency: 11111250 µs
GET: Start: 29574613042, End: 29585747208, Latency: 11134166 µs
APPEND: Start: 29577019625, End: 29587846250, Latency: 10826625 µs
APPEND: Start: 29579717667, End: 29590898708, Latency: 11181041 µs
GET: Start: 29581720500, End: 29592775417, Latency: 11054917 µs
APPEND: Start: 29583677000, End: 29594253292, Latency: 10576292 µs
GET: Start: 29585821458, End: 29596462250, Latency: 10640792 µs
GET: Start: 29587875083, End: 29598670250, Latency: 10795167 µs
APPEND: Start: 29590937292, End: 29601540875, Latency: 10603583 µs
APPEND: Start: 29592818500, End: 29603653667, Latency: 10835167 µs
APPEND: Start: 29594299208, End: 29605050625, Latency: 10751417 µs
APPEND: Start: 29596493333, End: 29607171708, Latency: 10678375 µs
APPEND: Start: 29598722250, End: 29609349583, Latency: 10627333 µs
GET: Start: 29601587333, End: 29612294667, Latency: 10707334 µs
GET: Start: 29603692667, End: 29614547625, Latency: 10854958 µs
GET: Start: 29605084250, End: 29615726708, Latency: 10642458 µs
APPEND: Start: 29607219333, End: 29617987208, Latency: 10767875 µs
APPEND: Start: 29609379417, End: 29620063083, Latency: 10683666 µs
GET: Start: 29612328917, End: 29622955292, Latency: 10626375 µs
GET: Start: 29614587583, End: 29625222792, Latency: 10635209 µs
GET: Start: 29615755542, End: 29626887292, Latency: 11131750 µs
GET: Start: 29618030625, End: 29629659583, Latency: 11628958 µs
APPEND: Start: 29620285375, End: 29631472417, Latency: 11187042 µs
APPEND: Start: 29622988250, End: 29634519125, Latency: 11530875 µs
APPEND: Start: 29625264167, End: 29636575167, Latency: 11311000 µs
APPEND: Start: 29626914833, End: 29638724833, Latency: 11810000 µs
APPEND: Start: 29629695250, End: 29641062125, Latency: 11366875 µs
GET: Start: 29631508833, End: 29643115542, Latency: 11606709 µs
APPEND: Start: 29634561208, End: 29645239708, Latency: 10678500 µs
GET: Start: 29636620167, End: 29647244833, Latency: 10624666 µs
GET: Start: 29638766083, End: 29649409417, Latency: 10643334 µs
APPEND: Start: 29641104625, End: 29651792042, Latency: 10687417 µs
APPEND: Start: 29643151250, End: 29653872500, Latency: 10721250 µs
GET: Start: 29645286208, End: 29655916417, Latency: 10630209 µs
APPEND: Start: 29647388375, End: 29658508833, Latency: 11120458 µs
GET: Start: 29649449542, End: 29660590875, Latency: 11141333 µs
GET: Start: 29651928792, End: 29662522500, Latency: 10593708 µs
GET: Start: 29653912125, End: 29664844583, Latency: 10932458 µs
GET: Start: 29655972167, End: 29666693583, Latency: 10721416 µs
GET: Start: 29658540375, End: 29669988917, Latency: 11448542 µs
GET: Start: 29660624542, End: 29671305750, Latency: 10681208 µs
GET: Start: 29662565458, End: 29673598000, Latency: 11032542 µs
GET: Start: 29664885583, End: 29675620417, Latency: 10734834 µs
APPEND: Start: 29666722625, End: 29678302875, Latency: 11580250 µs
APPEND: Start: 29670039042, End: 29680630333, Latency: 10591291 µs
APPEND: Start: 29671339208, End: 29682351458, Latency: 11012250 µs
GET: Start: 29673633167, End: 29684242292, Latency: 10609125 µs
GET: Start: 29675658458, End: 29686510833, Latency: 10852375 µs
GET: Start: 29678335125, End: 29689074125, Latency: 10739000 µs
APPEND: Start: 29680669792, End: 29691256083, Latency: 10586291 µs
GET: Start: 29682388375, End: 29693293292, Latency: 10904917 µs
GET: Start: 29684277292, End: 29695141667, Latency: 10864375 µs
APPEND: Start: 29686545083, End: 29697371208, Latency: 10826125 µs
GET: Start: 29689118250, End: 29699702167, Latency: 10583917 µs
GET: Start: 29691288292, End: 29702769417, Latency: 11481125 µs
APPEND: Start: 29693326625, End: 29704517667, Latency: 11191042 µs
APPEND: Start: 29695178333, End: 29706120083, Latency: 10941750 µs
GET: Start: 29697408875, End: 29708464167, Latency: 11055292 µs
GET: Start: 29699826583, End: 29711085875, Latency: 11259292 µs
GET: Start: 29702813125, End: 29713428125, Latency: 10615000 µs
GET: Start: 29704554875, End: 29715564917, Latency: 11010042 µs
GET: Start: 29706170958, End: 29717041417, Latency: 10870459 µs
APPEND: Start: 29708503917, End: 29719171042, Latency: 10667125 µs
APPEND: Start: 29711121875, End: 29721736417, Latency: 10614542 µs
GET: Start: 29713465375, End: 29724280208, Latency: 10814833 µs
APPEND: Start: 29715595750, End: 29726191000, Latency: 10595250 µs
APPEND: Start: 29717071125, End: 29728229042, Latency: 11157917 µs
GET: Start: 29719217375, End: 29730117708, Latency: 10900333 µs
APPEND: Start: 29721777917, End: 29732394250, Latency: 10616333 µs
GET: Start: 29724316208, End: 29734955000, Latency: 10638792 µs
APPEND: Start: 29726239958, End: 29737103750, Latency: 10863792 µs
APPEND: Start: 29728264458, End: 29739059125, Latency: 10794667 µs
APPEND: Start: 29730148917, End: 29740849083, Latency: 10700166 µs
APPEND: Start: 29732437333, End: 29743063208, Latency: 10625875 µs
APPEND: Start: 29734987667, End: 29745861875, Latency: 10874208 µs
APPEND: Start: 29737134500, End: 29747793583, Latency: 10659083 µs
APPEND: Start: 29739118167, End: 29749978292, Latency: 10860125 µs
GET: Start: 29740881417, End: 29751526583, Latency: 10645166 µs
GET: Start: 29743224333, End: 29753895458, Latency: 10671125 µs
APPEND: Start: 29745898458, End: 29756636708, Latency: 10738250 µs
GET: Start: 29747838375, End: 29758496917, Latency: 10658542 µs
APPEND: Start: 29750014792, End: 29760820708, Latency: 10805916 µs
GET: Start: 29751561083, End: 29762142667, Latency: 10581584 µs
GET: Start: 29753922458, End: 29764515458, Latency: 10593000 µs
GET: Start: 29756671708, End: 29767508417, Latency: 10836709 µs
GET: Start: 29758549417, End: 29769611125, Latency: 11061708 µs
GET: Start: 29760858792, End: 29771462750, Latency: 10603958 µs
GET: Start: 29762170542, End: 29773281750, Latency: 11111208 µs
GET: Start: 29764551292, End: 29775156125, Latency: 10604833 µs
APPEND: Start: 29767542250, End: 29778135542, Latency: 10593292 µs
GET: Start: 29769646583, End: 29780290917, Latency: 10644334 µs
APPEND: Start: 29771501583, End: 29783316167, Latency: 11814584 µs
APPEND: Start: 29773316458, End: 29783925000, Latency: 10608542 µs
APPEND: Start: 29775188833, End: 29786778667, Latency: 11589834 µs
GET: Start: 29778185458, End: 29788968958, Latency: 10783500 µs
APPEND: Start: 29780328792, End: 29791063833, Latency: 10735041 µs
APPEND: Start: 29783346708, End: 29793946000, Latency: 10599292 µs
GET: Start: 29783947167, End: 29796227833, Latency: 12280666 µs
GET: Start: 29786809875, End: 29797459125, Latency: 10649250 µs
GET: Start: 29789002583, End: 29799719792, Latency: 10717209 µs
APPEND: Start: 29791107292, End: 29801998708, Latency: 10891416 µs
APPEND: Start: 29793978958, End: 29804591208, Latency: 10612250 µs
APPEND: Start: 29796255000, End: 29806875958, Latency: 10620958 µs
GET: Start: 29797500500, End: 29808363333, Latency: 10862833 µs
APPEND: Start: 29799752542, End: 29810365458, Latency: 10612916 µs
APPEND: Start: 29802044208, End: 29813091542, Latency: 11047334 µs
GET: Start: 29804624458, End: 29815350833, Latency: 10726375 µs
APPEND: Start: 29806912625, End: 29817522083, Latency: 10609458 µs
APPEND: Start: 29808404833, End: 29819848500, Latency: 11443667 µs
GET: Start: 29810406333, End: 29821521458, Latency: 11115125 µs
APPEND: Start: 29813124333, End: 29823801875, Latency: 10677542 µs
APPEND: Start: 29815379042, End: 29826117250, Latency: 10738208 µs
GET: Start: 29817548375, End: 29828318417, Latency: 10770042 µs
GET: Start: 29819891625, End: 29830528250, Latency: 10636625 µs
APPEND: Start: 29821558083, End: 29832508500, Latency: 10950417 µs
GET: Start: 29823845125, End: 29834785208, Latency: 10940083 µs
APPEND: Start: 29826159250, End: 29836788417, Latency: 10629167 µs
APPEND: Start: 29828358042, End: 29839401125, Latency: 11043083 µs
APPEND: Start: 29830557042, End: 29841217292, Latency: 10660250 µs
APPEND: Start: 29832649750, End: 29843578667, Latency: 10928917 µs
APPEND: Start: 29834813625, End: 29845540125, Latency: 10726500 µs
APPEND: Start: 29836819375, End: 29847705583, Latency: 10886208 µs
APPEND: Start: 29839442292, End: 29850082375, Latency: 10640083 µs
GET: Start: 29841260833, End: 29852268667, Latency: 11007834 µs
APPEND: Start: 29843616375, End: 29854406667, Latency: 10790292 µs
APPEND: Start: 29845584833, End: 29856588208, Latency: 11003375 µs
APPEND: Start: 29847736958, End: 29858772750, Latency: 11035792 µs
GET: Start: 29850114000, End: 29860747583, Latency: 10633583 µs
APPEND: Start: 29852299708, End: 29863069208, Latency: 10769500 µs
GET: Start: 29854462833, End: 29865442833, Latency: 10980000 µs
GET: Start: 29856627625, End: 29867661917, Latency: 11034292 µs
APPEND: Start: 29858809125, End: 29869441875, Latency: 10632750 µs
APPEND: Start: 29860785958, End: 29871756417, Latency: 10970459 µs
APPEND: Start: 29863225583, End: 29873972583, Latency: 10747000 µs
APPEND: Start: 29865496833, End: 29876263958, Latency: 10767125 µs
GET: Start: 29867692292, End: 29878306042, Latency: 10613750 µs
GET: Start: 29869483917, End: 29880518917, Latency: 11035000 µs
APPEND: Start: 29871796500, End: 29882675333, Latency: 10878833 µs
GET: Start: 29874020625, End: 29884774167, Latency: 10753542 µs
GET: Start: 29876303000, End: 29886924750, Latency: 10621750 µs
APPEND: Start: 29878443208, End: 29889257667, Latency: 10814459 µs
GET: Start: 29880553750, End: 29891408208, Latency: 10854458 µs
APPEND: Start: 29882713167, End: 29893436292, Latency: 10723125 µs
APPEND: Start: 29884801875, End: 29895927458, Latency: 11125583 µs
GET: Start: 29886963458, End: 29897592542, Latency: 10629084 µs
GET: Start: 29889287583, End: 29900265708, Latency: 10978125 µs
APPEND: Start: 29891446917, End: 29902106417, Latency: 10659500 µs
GET: Start: 29893479208, End: 29904213042, Latency: 10733834 µs
GET: Start: 29895958292, End: 29906606917, Latency: 10648625 µs
APPEND: Start: 29897639792, End: 29908872208, Latency: 11232416 µs
APPEND: Start: 29900403125, End: 29911042917, Latency: 10639792 µs
APPEND: Start: 29902145708, End: 29913248833, Latency: 11103125 µs
APPEND: Start: 29904246042, End: 29915500458, Latency: 11254416 µs
GET: Start: 29906642292, End: 29917784917, Latency: 11142625 µs
GET: Start: 29908902292, End: 29919563583, Latency: 10661291 µs
APPEND: Start: 29911076958, End: 29921905250, Latency: 10828292 µs
GET: Start: 29913293417, End: 29924358667, Latency: 11065250 µs
GET: Start: 29915546708, End: 29926421000, Latency: 10874292 µs
APPEND: Start: 29917813083, End: 29928520167, Latency: 10707084 µs
APPEND: Start: 29919603958, End: 29930633208, Latency: 11029250 µs
GET: Start: 29921947458, End: 29932772250, Latency: 10824792 µs
GET: Start: 29924403708, End: 29935279208, Latency: 10875500 µs
GET: Start: 29926467375, End: 29937320875, Latency: 10853500 µs
GET: Start: 29928556417, End: 29939524458, Latency: 10968041 µs
GET: Start: 29930670708, End: 29941683458, Latency: 11012750 µs
GET: Start: 29932825625, End: 29943686875, Latency: 10861250 µs
GET: Start: 29935330208, End: 29945972083, Latency: 10641875 µs
GET: Start: 29937370375, End: 29948447292, Latency: 11076917 µs
APPEND: Start: 29939664000, End: 29950470583, Latency: 10806583 µs
GET: Start: 29941723208, End: 29952582167, Latency: 10858959 µs
GET: Start: 29943735125, End: 29954852417, Latency: 11117292 µs
APPEND: Start: 29946006458, End: 29957275125, Latency: 11268667 µs
GET: Start: 29948493708, End: 29959499125, Latency: 11005417 µs
APPEND: Start: 29950509833, End: 29961564458, Latency: 11054625 µs
GET: Start: 29952620958, End: 29964038792, Latency: 11417834 µs
APPEND: Start: 29954890292, End: 29966166333, Latency: 11276041 µs
GET: Start: 29957308458, End: 29968240167, Latency: 10931709 µs
GET: Start: 29959645958, End: 29970524917, Latency: 10878959 µs
APPEND: Start: 29961593833, End: 29972767083, Latency: 11173250 µs
APPEND: Start: 29964112250, End: 29975298583, Latency: 11186333 µs
APPEND: Start: 29966207750, End: 29977930208, Latency: 11722458 µs
APPEND: Start: 29968283625, End: 29980125958, Latency: 11842333 µs
GET: Start: 29970566167, End: 29982249583, Latency: 11683416 µs
GET: Start: 29972808542, End: 29984201625, Latency: 11393083 µs
APPEND: Start: 29975350292, End: 29986029583, Latency: 10679291 µs
APPEND: Start: 29977971667, End: 29988795042, Latency: 10823375 µs
APPEND: Start: 29980184375, End: 29991254542, Latency: 11070167 µs
APPEND: Start: 29982330917, End: 29993538250, Latency: 11207333 µs
GET: Start: 29984250417, End: 29995710583, Latency: 11460166 µs
APPEND: Start: 29986071458, End: 29997405125, Latency: 11333667 µs
GET: Start: 29988958708, End: 29999980583, Latency: 11021875 µs
GET: Start: 29991295542, End: 30001942833, Latency: 10647291 µs
GET: Start: 29993596417, End: 30004345708, Latency: 10749291 µs
APPEND: Start: 29995823333, End: 30006531917, Latency: 10708584 µs
APPEND: Start: 29997448083, End: 30008616292, Latency: 11168209 µs
APPEND: Start: 30000112042, End: 30010863958, Latency: 10751916 µs
APPEND: Start: 30001992792, End: 30013100625, Latency: 11107833 µs
APPEND: Start: 30004399292, End: 30015364583, Latency: 10965291 µs
GET: Start: 30006572708, End: 30018247750, Latency: 11675042 µs
APPEND: Start: 30008675417, End: 30020052167, Latency: 11376750 µs
GET: Start: 30010916833, End: 30022432500, Latency: 11515667 µs
GET: Start: 30013133083, End: 30024222542, Latency: 11089459 µs
GET: Start: 30015417958, End: 30026247708, Latency: 10829750 µs
APPEND: Start: 30018317333, End: 30029196333, Latency: 10879000 µs
APPEND: Start: 30020276167, End: 30031788833, Latency: 11512666 µs
APPEND: Start: 30022480208, End: 30034247458, Latency: 11767250 µs
APPEND: Start: 30024259000, End: 30035703375, Latency: 11444375 µs
APPEND: Start: 30026294792, End: 30037584875, Latency: 11290083 µs
APPEND: Start: 30029236875, End: 30040389625, Latency: 11152750 µs
APPEND: Start: 30031838542, End: 30042586208, Latency: 10747666 µs
GET: Start: 30034292958, End: 30044953000, Latency: 10660042 µs
APPEND: Start: 30035743417, End: 30047050667, Latency: 11307250 µs
APPEND: Start: 30037703792, End: 30049262125, Latency: 11558333 µs
APPEND: Start: 30040448958, End: 30051375167, Latency: 10926209 µs
GET: Start: 30042634208, End: 30053736792, Latency: 11102584 µs
GET: Start: 30044988750, End: 30055905958, Latency: 10917208 µs
APPEND: Start: 30047095833, End: 30057852500, Latency: 10756667 µs
GET: Start: 30049403833, End: 30060089833, Latency: 10686000 µs
GET: Start: 30051404583, End: 30062301708, Latency: 10897125 µs
GET: Start: 30053781083, End: 30064492167, Latency: 10711084 µs
APPEND: Start: 30056025417, End: 30066725708, Latency: 10700291 µs
APPEND: Start: 30057888875, End: 30069085292, Latency: 11196417 µs
APPEND: Start: 30060141708, End: 30071309417, Latency: 11167709 µs
APPEND: Start: 30062333500, End: 30073721125, Latency: 11387625 µs
GET: Start: 30064530125, End: 30075369583, Latency: 10839458 µs
APPEND: Start: 30066776833, End: 30077460208, Latency: 10683375 µs
GET: Start: 30069126125, End: 30079806542, Latency: 10680417 µs
APPEND: Start: 30071353208, End: 30082136583, Latency: 10783375 µs
APPEND: Start: 30073771792, End: 30086191667, Latency: 12419875 µs
APPEND: Start: 30075401792, End: 30087377667, Latency: 11975875 µs
APPEND: Start: 30077501792, End: 30088729500, Latency: 11227708 µs
GET: Start: 30079841458, End: 30090906000, Latency: 11064542 µs
APPEND: Start: 30082181958, End: 30093116542, Latency: 10934584 µs
GET: Start: 30086248250, End: 30097395667, Latency: 11147417 µs
GET: Start: 30087424917, End: 30098971000, Latency: 11546083 µs
APPEND: Start: 30088760125, End: 30100169708, Latency: 11409583 µs
GET: Start: 30090947375, End: 30102435958, Latency: 11488583 µs
APPEND: Start: 30093149958, End: 30103810792, Latency: 10660834 µs
GET: Start: 30097463500, End: 30108139125, Latency: 10675625 µs
APPEND: Start: 30099009875, End: 30110239375, Latency: 11229500 µs
GET: Start: 30100206833, End: 30111090625, Latency: 10883792 µs
GET: Start: 30102470458, End: 30113345583, Latency: 10875125 µs
APPEND: Start: 30103858083, End: 30115297250, Latency: 11439167 µs
APPEND: Start: 30108179042, End: 30118865833, Latency: 10686791 µs
GET: Start: 30110288958, End: 30121185083, Latency: 10896125 µs
APPEND: Start: 30111127208, End: 30122700500, Latency: 11573292 µs
GET: Start: 30113381792, End: 30124510958, Latency: 11129166 µs
GET: Start: 30115341083, End: 30126799458, Latency: 11458375 µs
APPEND: Start: 30118902000, End: 30129645500, Latency: 10743500 µs
APPEND: Start: 30121216875, End: 30132038458, Latency: 10821583 µs
APPEND: Start: 30122729458, End: 30134220458, Latency: 11491000 µs
APPEND: Start: 30124546833, End: 30135996458, Latency: 11449625 µs
GET: Start: 30126833750, End: 30138051167, Latency: 11217417 µs
GET: Start: 30129686708, End: 30140731042, Latency: 11044334 µs
APPEND: Start: 30132072792, End: 30143412917, Latency: 11340125 µs
GET: Start: 30134252417, End: 30145415833, Latency: 11163416 µs
APPEND: Start: 30136031667, End: 30147334083, Latency: 11302416 µs
APPEND: Start: 30138078917, End: 30150039125, Latency: 11960208 µs
APPEND: Start: 30140782917, End: 30152383167, Latency: 11600250 µs
GET: Start: 30143455875, End: 30154219708, Latency: 10763833 µs
APPEND: Start: 30145454625, End: 30156597292, Latency: 11142667 µs
APPEND: Start: 30147382250, End: 30158497583, Latency: 11115333 µs
APPEND: Start: 30150072167, End: 30160763958, Latency: 10691791 µs
GET: Start: 30152415708, End: 30163427542, Latency: 11011834 µs
APPEND: Start: 30154260000, End: 30165186750, Latency: 10926750 µs
APPEND: Start: 30156699000, End: 30167419958, Latency: 10720958 µs
GET: Start: 30158538333, End: 30169537583, Latency: 10999250 µs
GET: Start: 30160799583, End: 30172078958, Latency: 11279375 µs
GET: Start: 30163468500, End: 30174246417, Latency: 10777917 µs
GET: Start: 30165219292, End: 30176552792, Latency: 11333500 µs
GET: Start: 30167452667, End: 30178571500, Latency: 11118833 µs
APPEND: Start: 30169591167, End: 30180790333, Latency: 11199166 µs
APPEND: Start: 30172117250, End: 30182915583, Latency: 10798333 µs
GET: Start: 30174285000, End: 30184943917, Latency: 10658917 µs
APPEND: Start: 30176589667, End: 30187345167, Latency: 10755500 µs
APPEND: Start: 30178610250, End: 30189601125, Latency: 10990875 µs
APPEND: Start: 30180828625, End: 30191778583, Latency: 10949958 µs
APPEND: Start: 30182957333, End: 30193963750, Latency: 11006417 µs
APPEND: Start: 30184973000, End: 30196676500, Latency: 11703500 µs
GET: Start: 30187376083, End: 30199548542, Latency: 12172459 µs
GET: Start: 30189642958, End: 30201356208, Latency: 11713250 µs
APPEND: Start: 30191821458, End: 30203386167, Latency: 11564709 µs
GET: Start: 30194010458, End: 30205449208, Latency: 11438750 µs
APPEND: Start: 30196725208, End: 30207490875, Latency: 10765667 µs
APPEND: Start: 30199593958, End: 30210314208, Latency: 10720250 µs
APPEND: Start: 30201396042, End: 30212563292, Latency: 11167250 µs
GET: Start: 30203428833, End: 30215189583, Latency: 11760750 µs
APPEND: Start: 30205485583, End: 30216769583, Latency: 11284000 µs
APPEND: Start: 30207527208, End: 30218755708, Latency: 11228500 µs
APPEND: Start: 30210348625, End: 30221030000, Latency: 10681375 µs
GET: Start: 30212599583, End: 30223477208, Latency: 10877625 µs
APPEND: Start: 30215234333, End: 30225923042, Latency: 10688709 µs
APPEND: Start: 30216803875, End: 30228170333, Latency: 11366458 µs
GET: Start: 30218786000, End: 30229952208, Latency: 11166208 µs
GET: Start: 30221067833, End: 30231819375, Latency: 10751542 µs
APPEND: Start: 30223509417, End: 30234606250, Latency: 11096833 µs
APPEND: Start: 30225955000, End: 30236851417, Latency: 10896417 µs
APPEND: Start: 30228209125, End: 30239060375, Latency: 10851250 µs
APPEND: Start: 30229987083, End: 30241190417, Latency: 11203334 µs
APPEND: Start: 30231872792, End: 30243183125, Latency: 11310333 µs
APPEND: Start: 30234766208, End: 30245629917, Latency: 10863709 µs
APPEND: Start: 30236885167, End: 30248123000, Latency: 11237833 µs
APPEND: Start: 30239121292, End: 30250304458, Latency: 11183166 µs
